image,grid,tokens,kept_now,kept_with_floor
chartqa_images/2365.jpg,20x29,580,120,120
chartqa_images/2366.jpg,20x29,580,120,120
chartqa_images/2367.jpg,30x29,870,180,180
chartqa_images/2368.jpg,20x29,580,120,120
chartqa_images/2369.jpg,20x29,580,120,120
chartqa_images/2370.jpg,20x29,580,120,120
chartqa_images/2371.jpg,20x29,580,120,120
chartqa_images/2372.jpg,20x29,580,120,120
chartqa_images/2373.jpg,20x29,580,120,120
chartqa_images/2374.jpg,20x29,580,120,120
chartqa_images/2375.jpg,20x29,580,120,120
chartqa_images/2376.jpg,20x29,580,120,120
chartqa_images/2377.jpg,20x29,580,120,120
chartqa_images/2378.jpg,20x29,580,120,120
chartqa_images/2379.jpg,20x29,580,120,120
chartqa_images/2380.jpg,20x29,580,120,120
chartqa_images/2381.jpg,20x29,580,120,120
chartqa_images/2382.jpg,20x29,580,120,120
chartqa_images/2383.jpg,20x29,580,120,120
chartqa_images/2384.jpg,20x29,580,120,120
chartqa_images/2385.jpg,20x29,580,120,120
chartqa_images/2386.jpg,35x29,1015,210,210
chartqa_images/2387.jpg,20x29,580,120,120
chartqa_images/2388.jpg,20x29,580,120,120
chartqa_images/2389.jpg,40x29,1160,240,240
chartqa_images/2390.jpg,20x29,580,120,120
chartqa_images/2391.jpg,38x29,1102,228,228
chartqa_images/2392.jpg,20x29,580,120,120
chartqa_images/2393.jpg,20x29,580,120,120
chartqa_images/2394.jpg,20x29,580,120,120
chartqa_images/2395.jpg,20x29,580,120,120
chartqa_images/2396.jpg,20x29,580,120,120
chartqa_images/2397.jpg,20x29,580,120,120
chartqa_images/2398.jpg,59x29,1711,354,354
chartqa_images/2399.jpg,20x29,580,120,120
chartqa_images/2400.jpg,20x29,580,120,120
chartqa_images/2401.jpg,20x29,580,120,120
chartqa_images/2402.jpg,20x29,580,120,120
chartqa_images/2403.jpg,20x29,580,120,120
chartqa_images/2404.jpg,27x29,783,162,162
chartqa_images/2405.jpg,31x29,899,186,186
chartqa_images/2406.jpg,31x29,899,186,186
chartqa_images/2407.jpg,31x29,899,186,186
chartqa_images/2408.jpg,20x29,580,120,120
chartqa_images/2409.jpg,20x29,580,120,120
chartqa_images/2410.jpg,20x29,580,120,120
chartqa_images/2411.jpg,20x29,580,120,120
chartqa_images/2412.jpg,48x29,1392,288,288
chartqa_images/2413.jpg,20x29,580,120,120
chartqa_images/2414.jpg,20x29,580,120,120
chartqa_images/2415.jpg,20x29,580,120,120
chartqa_images/2416.jpg,20x29,580,120,120
chartqa_images/2417.jpg,20x29,580,120,120
chartqa_images/2418.jpg,20x29,580,120,120
chartqa_images/2419.jpg,20x29,580,120,120
chartqa_images/2420.jpg,20x29,580,120,120
chartqa_images/2421.jpg,20x29,580,120,120
chartqa_images/2422.jpg,20x29,580,120,120
chartqa_images/2423.jpg,20x29,580,120,120
chartqa_images/2424.jpg,20x29,580,120,120
chartqa_images/2425.jpg,20x29,580,120,120
chartqa_images/2426.jpg,20x29,580,120,120
chartqa_images/2427.jpg,52x29,1508,312,312
chartqa_images/2428.jpg,20x29,580,120,120
chartqa_images/2429.jpg,20x29,580,120,120
chartqa_images/2430.jpg,20x29,580,120,120
chartqa_images/2431.jpg,20x29,580,120,120
chartqa_images/2432.jpg,20x29,580,120,120
chartqa_images/2433.jpg,20x29,580,120,120
chartqa_images/2434.jpg,20x29,580,120,120
chartqa_images/2435.jpg,20x29,580,120,120
chartqa_images/2436.jpg,20x29,580,120,120
chartqa_images/2437.jpg,20x29,580,120,120
chartqa_images/2438.jpg,20x29,580,120,120
chartqa_images/2439.jpg,32x29,928,192,192
chartqa_images/2440.jpg,32x29,928,192,192
chartqa_images/2441.jpg,32x29,928,192,192
chartqa_images/2442.jpg,20x29,580,120,120
chartqa_images/2443.jpg,20x29,580,120,120
chartqa_images/2444.jpg,20x29,580,120,120
chartqa_images/2445.jpg,41x29,1189,246,246
chartqa_images/2446.jpg,20x29,580,120,120
chartqa_images/2447.jpg,20x29,580,120,120
chartqa_images/2448.jpg,35x29,1015,210,210
chartqa_images/2449.jpg,20x29,580,120,120
chartqa_images/2450.jpg,20x29,580,120,120
chartqa_images/2451.jpg,20x29,580,120,120
chartqa_images/2452.jpg,20x29,580,120,120
chartqa_images/2453.jpg,20x29,580,120,120
chartqa_images/2454.jpg,20x29,580,120,120
chartqa_images/2455.jpg,28x29,812,168,168
chartqa_images/2456.jpg,52x29,1508,312,312
chartqa_images/2457.jpg,20x29,580,120,120
chartqa_images/2458.jpg,20x29,580,120,120
chartqa_images/2459.jpg,20x29,580,120,120
chartqa_images/2460.jpg,43x29,1247,258,258
chartqa_images/2461.jpg,20x29,580,120,120
chartqa_images/2462.jpg,20x29,580,120,120
chartqa_images/2463.jpg,20x29,580,120,120
chartqa_images/2464.jpg,20x29,580,120,120
chartqa_images/2465.jpg,20x29,580,120,120
chartqa_images/2466.jpg,20x29,580,120,120
chartqa_images/2467.jpg,20x29,580,120,120
chartqa_images/2468.jpg,20x29,580,120,120
chartqa_images/2469.jpg,20x29,580,120,120
chartqa_images/2470.jpg,20x29,580,120,120
chartqa_images/2471.jpg,20x29,580,120,120
chartqa_images/2472.jpg,20x29,580,120,120
chartqa_images/2473.jpg,20x29,580,120,120
chartqa_images/2474.jpg,20x29,580,120,120
chartqa_images/2475.jpg,20x29,580,120,120
chartqa_images/2476.jpg,20x29,580,120,120
chartqa_images/2477.jpg,26x29,754,156,156
chartqa_images/2478.jpg,26x29,754,156,156
chartqa_images/2479.jpg,20x29,580,120,120
chartqa_images/2480.jpg,20x29,580,120,120
chartqa_images/2481.jpg,20x29,580,120,120
chartqa_images/2482.jpg,20x29,580,120,120
chartqa_images/2483.jpg,20x29,580,120,120
chartqa_images/2484.jpg,20x29,580,120,120
chartqa_images/2485.jpg,20x29,580,120,120
chartqa_images/2486.jpg,20x29,580,120,120
chartqa_images/2487.jpg,20x29,580,120,120
chartqa_images/2488.jpg,20x29,580,120,120
chartqa_images/2489.jpg,34x29,986,204,204
chartqa_images/2490.jpg,20x29,580,120,120
chartqa_images/2491.jpg,20x29,580,120,120
chartqa_images/2492.jpg,20x29,580,120,120
chartqa_images/2493.jpg,20x29,580,120,120
chartqa_images/2494.jpg,20x29,580,120,120
chartqa_images/2495.jpg,20x29,580,120,120
chartqa_images/2496.jpg,20x29,580,120,120
chartqa_images/2497.jpg,20x29,580,120,120
chartqa_images/2498.jpg,20x29,580,120,120
chartqa_images/2499.jpg,36x29,1044,216,216
chartqa_images/2500.jpg,36x29,1044,216,216
